SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
53870,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,26-12-2024 16:00,340
53871,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,26-12-2024 17:00,334.5
53872,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,26-12-2024 18:00,329
53873,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,26-12-2024 19:00,324
53874,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,26-12-2024 20:00,319.5
53875,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,26-12-2024 21:00,319
53876,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,26-12-2024 22:00,317.5
53877,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,26-12-2024 23:00,317
53878,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,27-12-2024 01:00,310
53879,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,27-12-2024 04:00,307
53880,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,27-12-2024 08:00,321.5
53881,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,27-12-2024 09:00,333
53882,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,27-12-2024 10:00,340.5
53883,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,27-12-2024 12:00,340
53884,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,27-12-2024 13:00,337.5
53885,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,31-12-2024 04:00,299.5
53886,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,31-12-2024 07:00,298
53887,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,31-12-2024 09:00,321
53888,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,31-12-2024 10:00,330
53889,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,31-12-2024 17:00,334
53890,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,31-12-2024 18:00,321
53891,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,31-12-2024 19:00,314.5
53892,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,31-12-2024 20:00,313
53893,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,31-12-2024 22:00,312.5
53894,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,31-12-2024 23:00,298
53895,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,01-01-2025 00:00,303.5
53896,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,01-01-2025 01:00,299.5
53897,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,01-01-2025 02:00,292.5
53898,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,01-01-2025 05:00,300
53899,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,01-01-2025 11:00,338.5
53900,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,01-01-2025 12:00,341
53901,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,01-01-2025 13:00,346.5
53902,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,01-01-2025 14:00,345
53903,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,01-01-2025 15:00,345.5
53904,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,01-01-2025 16:00,339.5
53905,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,01-01-2025 17:00,327.5
53906,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,01-01-2025 18:00,310.5
53907,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,01-01-2025 19:00,307.5
53908,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,01-01-2025 20:00,300.5
53909,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,01-01-2025 21:00,299
53910,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,01-01-2025 22:00,292
53911,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,01-01-2025 23:00,280.5
53912,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 00:00,276.5
53913,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 01:00,283
53914,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 02:00,281.5
53915,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 03:00,277
53916,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 04:00,262.5
53917,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 05:00,257
53918,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 06:00,265
53919,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 07:00,287
53920,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 08:00,294
53921,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 09:00,299.5
53922,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 11:00,323.5
53923,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 12:00,341
53924,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 13:00,341.5
53925,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 14:00,346
53926,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 15:00,349
53927,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 16:00,338
53928,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 17:00,316.5
53929,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 18:00,311.5
53930,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 19:00,299.5
53931,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 20:00,288.5
53932,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 21:00,281
53933,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 22:00,276
53934,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,02-01-2025 23:00,272.5
53935,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,03-01-2025 00:00,269
53936,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,03-01-2025 01:00,278.5
53937,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,03-01-2025 02:00,270
53938,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,03-01-2025 04:00,261
53939,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,03-01-2025 05:00,255
53940,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,03-01-2025 06:00,255
53941,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,03-01-2025 07:00,276.5
53942,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,03-01-2025 08:00,293
53943,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,03-01-2025 09:00,310.5
53944,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,03-01-2025 10:00,323.5
53945,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,03-01-2025 11:00,333
53946,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,03-01-2025 12:00,346
53947,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,03-01-2025 13:00,350
53948,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,03-01-2025 14:00,350
53949,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,03-01-2025 15:00,350.5
53950,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,03-01-2025 16:00,343
53951,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,03-01-2025 17:00,322.5
53952,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,03-01-2025 18:00,299
53953,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,03-01-2025 21:00,294
53954,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,03-01-2025 22:00,276
53955,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,03-01-2025 23:00,272
53956,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,04-01-2025 00:00,267
53957,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,04-01-2025 01:00,265
53958,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,04-01-2025 02:00,261.5
53959,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,04-01-2025 03:00,260
53960,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,04-01-2025 04:00,255.5
53961,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,04-01-2025 05:00,254.5
53962,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,04-01-2025 06:00,259.5
53963,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,04-01-2025 07:00,273
53964,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,04-01-2025 08:00,290.5
53965,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,04-01-2025 09:00,310.5
53966,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,04-01-2025 11:00,330.5
53967,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,04-01-2025 12:00,340
53968,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,06-01-2025 04:00,278
53969,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,06-01-2025 06:00,270
53970,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,06-01-2025 07:00,279
53971,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,06-01-2025 08:00,304.5
53972,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,06-01-2025 09:00,321
53973,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,06-01-2025 10:00,330
53974,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,06-01-2025 11:00,335
53975,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,06-01-2025 12:00,342.5
53976,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,06-01-2025 13:00,344.5
53977,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,06-01-2025 14:00,346.5
53978,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,06-01-2025 15:00,347
53979,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,06-01-2025 16:00,339.5
53980,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,06-01-2025 17:00,326.5
53981,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,06-01-2025 18:00,310
53982,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,06-01-2025 19:00,311
53983,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,06-01-2025 20:00,307
53984,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,06-01-2025 21:00,302.5
53985,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,06-01-2025 22:00,289.5
53986,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,06-01-2025 23:00,290
53987,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 00:00,297.5
53988,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 01:00,296.5
53989,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 02:00,296.5
53990,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 03:00,290
53991,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 04:00,281.5
53992,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 05:00,273
53993,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 06:00,282
53994,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 07:00,283
53995,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 08:00,302
53996,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 09:00,313.5
53997,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 10:00,322.5
53998,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 11:00,331
53999,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 12:00,337.5
54000,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 13:00,340
54001,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 14:00,343
54002,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 15:00,344.5
54003,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 16:00,335
54004,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 17:00,326
54005,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 18:00,314.5
54006,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 19:00,308
54007,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 20:00,295.5
54008,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 21:00,295
54009,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 22:00,291
54010,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,07-01-2025 23:00,288.5
54011,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,08-01-2025 00:00,281.5
54012,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,08-01-2025 02:00,281
54013,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,08-01-2025 03:00,284
54014,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,08-01-2025 04:00,284
54015,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,08-01-2025 05:00,269
54016,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,08-01-2025 06:00,264.5
54017,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,08-01-2025 07:00,275
54018,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,08-01-2025 08:00,286
54019,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,08-01-2025 10:00,304.5
54020,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,08-01-2025 11:00,313
54021,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,08-01-2025 12:00,325
54022,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,08-01-2025 13:00,330
54023,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,08-01-2025 14:00,333.5
54024,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,08-01-2025 16:00,327.5
54025,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,08-01-2025 17:00,315
54026,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,08-01-2025 18:00,302.5
54027,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,08-01-2025 19:00,296.5
54028,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,08-01-2025 20:00,291
54029,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,08-01-2025 21:00,287.5
54030,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,08-01-2025 22:00,283.5
54031,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,08-01-2025 23:00,280.5
54032,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,09-01-2025 01:00,275
54033,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,09-01-2025 02:00,275.5
54034,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,09-01-2025 03:00,255
54035,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,09-01-2025 04:00,256.5
54036,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,09-01-2025 05:00,253
54037,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,09-01-2025 06:00,257
54038,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,09-01-2025 09:00,298
54039,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,09-01-2025 10:00,309
54040,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,09-01-2025 11:00,320.5
54041,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,09-01-2025 12:00,327.5
54042,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,09-01-2025 13:00,334
54043,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,09-01-2025 14:00,334.5
54044,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,09-01-2025 15:00,334.5
54045,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,09-01-2025 16:00,330
54046,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,09-01-2025 17:00,317
54047,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,09-01-2025 18:00,301.5
54048,Satnala project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.64400000,78.66400000,09-01-2025 21:00,287.5
