SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,rainfall_mm,date,hour
16251,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-13 06:00:00,19.0,2025-05-13,6
16252,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-13 07:00:00,19.0,2025-05-13,7
16253,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-13 08:00:00,19.0,2025-05-13,8
16254,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-13 09:00:00,19.0,2025-05-13,9
16255,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-14 01:00:00,0.5,2025-05-14,1
16256,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-15 05:00:00,3.5,2025-05-15,5
16257,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-15 06:00:00,4.5,2025-05-15,6
16258,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-15 07:00:00,4.5,2025-05-15,7
16259,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-15 08:00:00,4.5,2025-05-15,8
16260,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-15 09:00:00,4.5,2025-05-15,9
16261,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-16 23:00:00,0.5,2025-05-16,23
16262,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-17 21:00:00,10.0,2025-05-17,21
16263,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-17 22:00:00,13.0,2025-05-17,22
16264,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-17 23:00:00,0.5,2025-05-17,23
16265,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-18 02:00:00,0.5,2025-05-18,2
16266,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-18 10:00:00,0.5,2025-05-18,10
16267,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-18 11:00:00,0.5,2025-05-18,11
16268,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-19 01:00:00,0.5,2025-05-19,1
16269,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-19 02:00:00,1.5,2025-05-19,2
16270,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-19 07:00:00,0.5,2025-05-19,7
16271,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-19 11:00:00,0.5,2025-05-19,11
16272,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-19 13:00:00,0.5,2025-05-19,13
16273,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-19 16:00:00,2.0,2025-05-19,16
16274,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-20 10:00:00,2.5,2025-05-20,10
16275,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-20 11:00:00,21.0,2025-05-20,11
16276,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-20 15:00:00,13.5,2025-05-20,15
16277,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-20 19:00:00,2.0,2025-05-20,19
16278,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-20 20:00:00,1.0,2025-05-20,20
16279,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-21 10:00:00,0.5,2025-05-21,10
16280,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-21 16:00:00,3.5,2025-05-21,16
16281,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-22 18:00:00,1.5,2025-05-22,18
16282,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-22 19:00:00,1.0,2025-05-22,19
16283,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-23 09:00:00,0.5,2025-05-23,9
16284,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-23 17:00:00,0.5,2025-05-23,17
16285,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-24 06:00:00,1.5,2025-05-24,6
16286,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-24 07:00:00,0.5,2025-05-24,7
16287,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-24 14:00:00,0.5,2025-05-24,14
16288,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-25 03:00:00,0.5,2025-05-25,3
16289,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-25 15:00:00,0.5,2025-05-25,15
16290,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-25 16:00:00,1.5,2025-05-25,16
16291,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-26 07:00:00,0.5,2025-05-26,7
16292,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-26 10:00:00,0.5,2025-05-26,10
16293,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-26 15:00:00,1.0,2025-05-26,15
16294,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-26 17:00:00,1.5,2025-05-26,17
16295,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-27 08:00:00,0.5,2025-05-27,8
16296,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-27 09:00:00,0.5,2025-05-27,9
16297,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-27 15:00:00,1.0,2025-05-27,15
16298,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-29 13:00:00,0.5,2025-05-29,13
16299,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-29 17:00:00,1.0,2025-05-29,17
16300,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-30 10:00:00,0.5,2025-05-30,10
16301,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-30 14:00:00,0.5,2025-05-30,14
16302,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-30 15:00:00,0.5,2025-05-30,15
16303,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-30 16:00:00,0.5,2025-05-30,16
16304,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-31 09:00:00,0.5,2025-05-31,9
16305,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-05-31 17:00:00,0.5,2025-05-31,17
16306,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-10 18:00:00,0.5,2025-06-10,18
16307,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-10 20:00:00,0.5,2025-06-10,20
16308,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-10 21:00:00,0.5,2025-06-10,21
16309,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-11 08:00:00,0.5,2025-06-11,8
16310,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-11 11:00:00,0.5,2025-06-11,11
16311,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-11 19:00:00,0.5,2025-06-11,19
16312,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-12 11:00:00,0.5,2025-06-12,11
16313,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-12 12:00:00,0.5,2025-06-12,12
16314,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-12 16:00:00,8.0,2025-06-12,16
16315,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-18 01:00:00,0.5,2025-06-18,1
16316,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-18 13:00:00,0.5,2025-06-18,13
16317,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-20 09:00:00,0.5,2025-06-20,9
16318,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-20 10:00:00,0.5,2025-06-20,10
16319,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-21 07:00:00,0.5,2025-06-21,7
16320,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-21 18:00:00,0.5,2025-06-21,18
16321,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-22 11:00:00,0.5,2025-06-22,11
16322,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-22 17:00:00,1.0,2025-06-22,17
16323,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-22 18:00:00,4.0,2025-06-22,18
16324,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-22 19:00:00,0.5,2025-06-22,19
16325,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-26 17:00:00,0.5,2025-06-26,17
16326,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-26 19:00:00,0.5,2025-06-26,19
16327,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-27 14:00:00,0.5,2025-06-27,14
16328,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-27 18:00:00,0.5,2025-06-27,18
16329,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-28 07:00:00,0.5,2025-06-28,7
16330,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-28 08:00:00,0.5,2025-06-28,8
16331,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-28 09:00:00,2.0,2025-06-28,9
16332,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-06-28 13:00:00,0.5,2025-06-28,13
16333,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-04 06:00:00,0.5,2025-07-04,6
16334,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-04 08:00:00,1.0,2025-07-04,8
16335,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-04 09:00:00,0.5,2025-07-04,9
16336,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-04 16:00:00,1.0,2025-07-04,16
16337,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-05 07:00:00,0.5,2025-07-05,7
16338,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-05 08:00:00,0.5,2025-07-05,8
16339,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-05 09:00:00,0.5,2025-07-05,9
16340,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-06 11:00:00,0.5,2025-07-06,11
16341,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-06 18:00:00,1.0,2025-07-06,18
16342,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-06 19:00:00,0.5,2025-07-06,19
16343,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-07 10:00:00,0.5,2025-07-07,10
16344,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-08 08:00:00,0.5,2025-07-08,8
16345,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-08 13:00:00,0.5,2025-07-08,13
16346,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-08 18:00:00,0.5,2025-07-08,18
16347,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-09 11:00:00,1.0,2025-07-09,11
16348,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-09 18:00:00,2.5,2025-07-09,18
16349,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-10 10:00:00,0.5,2025-07-10,10
16350,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-10 11:00:00,0.5,2025-07-10,11
16351,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-10 15:00:00,1.0,2025-07-10,15
16352,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-10 16:00:00,0.5,2025-07-10,16
16353,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-11 09:00:00,0.5,2025-07-11,9
16354,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-12 09:00:00,1.0,2025-07-12,9
16355,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-12 13:00:00,1.5,2025-07-12,13
16356,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-13 12:00:00,0.5,2025-07-13,12
16357,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-13 18:00:00,1.5,2025-07-13,18
16358,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-14 12:00:00,0.5,2025-07-14,12
16359,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-14 16:00:00,0.5,2025-07-14,16
16360,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-15 11:00:00,0.5,2025-07-15,11
16361,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-15 14:00:00,0.5,2025-07-15,14
16362,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-16 09:00:00,1.0,2025-07-16,9
16363,Gollapalli Reservoir,Andhra Pradesh SW,28,Andhra Pradesh,502,ANANTAPUR,ANANTAPUR,-,-,Pennar,Pennar,-,-,-,Pennar,14.19388889,77.57277778,2025-07-16 11:00:00,0.5,2025-07-16,11
