SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,rainfall_mm,date,hour
169,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-07-22 11:00:00,0.5,2024-07-22,11
170,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-07-22 16:00:00,0.5,2024-07-22,16
171,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-07-23 02:00:00,0.5,2024-07-23,2
172,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-07-23 07:00:00,96.0,2024-07-23,7
173,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-07-23 17:00:00,156.0,2024-07-23,17
174,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-07-23 22:00:00,172.0,2024-07-23,22
175,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-07-25 02:00:00,36.0,2024-07-25,2
176,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-07-25 04:00:00,116.0,2024-07-25,4
177,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-07-25 16:00:00,0.5,2024-07-25,16
178,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-07-26 08:00:00,0.5,2024-07-26,8
179,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-07-27 14:00:00,29.0,2024-07-27,14
180,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-08-31 23:00:00,1.0,2024-08-31,23
181,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-01 00:00:00,0.5,2024-09-01,0
182,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-01 05:00:00,0.5,2024-09-01,5
183,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-01 07:00:00,0.5,2024-09-01,7
184,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-01 08:00:00,0.5,2024-09-01,8
185,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-01 10:00:00,0.5,2024-09-01,10
186,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-01 12:00:00,0.5,2024-09-01,12
187,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-01 14:00:00,0.5,2024-09-01,14
188,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-01 16:00:00,0.5,2024-09-01,16
189,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-01 20:00:00,0.5,2024-09-01,20
190,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-02 10:00:00,0.5,2024-09-02,10
191,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-02 17:00:00,0.5,2024-09-02,17
192,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-02 22:00:00,0.5,2024-09-02,22
193,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-03 02:00:00,0.5,2024-09-03,2
194,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-03 07:00:00,0.5,2024-09-03,7
195,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-03 11:00:00,0.5,2024-09-03,11
196,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-03 19:00:00,0.5,2024-09-03,19
197,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-04 02:00:00,0.5,2024-09-04,2
198,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-04 06:00:00,0.5,2024-09-04,6
199,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-04 07:00:00,0.5,2024-09-04,7
200,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-04 08:00:00,0.5,2024-09-04,8
201,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-04 09:00:00,0.5,2024-09-04,9
202,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-04 10:00:00,0.5,2024-09-04,10
203,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-04 11:00:00,0.5,2024-09-04,11
204,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-04 12:00:00,0.5,2024-09-04,12
205,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-04 14:00:00,0.5,2024-09-04,14
206,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-04 15:00:00,0.5,2024-09-04,15
207,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-04 16:00:00,0.5,2024-09-04,16
208,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-04 18:00:00,0.5,2024-09-04,18
209,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-04 19:00:00,0.5,2024-09-04,19
210,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-04 20:00:00,0.5,2024-09-04,20
211,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-04 22:00:00,0.5,2024-09-04,22
212,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-04 23:00:00,0.5,2024-09-04,23
213,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-05 01:00:00,0.5,2024-09-05,1
214,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-05 03:00:00,0.5,2024-09-05,3
215,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-05 05:00:00,0.5,2024-09-05,5
216,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-05 07:00:00,0.5,2024-09-05,7
217,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-05 08:00:00,0.5,2024-09-05,8
218,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-05 10:00:00,0.5,2024-09-05,10
219,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-05 12:00:00,0.5,2024-09-05,12
220,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-05 14:00:00,0.5,2024-09-05,14
221,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-05 15:00:00,0.5,2024-09-05,15
222,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-05 16:00:00,0.5,2024-09-05,16
223,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-05 17:00:00,0.5,2024-09-05,17
224,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-05 18:00:00,0.5,2024-09-05,18
225,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-05 19:00:00,0.5,2024-09-05,19
226,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-05 20:00:00,0.5,2024-09-05,20
227,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-05 21:00:00,0.5,2024-09-05,21
228,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-05 22:00:00,0.5,2024-09-05,22
229,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-05 23:00:00,0.5,2024-09-05,23
230,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-06 00:00:00,0.5,2024-09-06,0
231,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-06 01:00:00,0.5,2024-09-06,1
232,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-06 02:00:00,0.5,2024-09-06,2
233,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-06 06:00:00,0.5,2024-09-06,6
234,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-06 07:00:00,0.5,2024-09-06,7
235,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-06 08:00:00,0.5,2024-09-06,8
236,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-06 09:00:00,0.5,2024-09-06,9
237,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-06 10:00:00,0.5,2024-09-06,10
238,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-06 17:00:00,0.5,2024-09-06,17
239,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-07 05:00:00,0.5,2024-09-07,5
240,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-07 14:00:00,0.5,2024-09-07,14
241,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-07 20:00:00,0.5,2024-09-07,20
242,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-08 00:00:00,0.5,2024-09-08,0
243,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-08 04:00:00,0.5,2024-09-08,4
244,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-08 06:00:00,0.5,2024-09-08,6
245,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-08 08:00:00,0.5,2024-09-08,8
246,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-08 10:00:00,0.5,2024-09-08,10
247,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-08 12:00:00,0.5,2024-09-08,12
248,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-08 16:00:00,0.5,2024-09-08,16
249,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-08 18:00:00,0.5,2024-09-08,18
250,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-08 19:00:00,0.5,2024-09-08,19
251,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-08 20:00:00,1.0,2024-09-08,20
252,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-08 21:00:00,1.0,2024-09-08,21
253,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-08 22:00:00,0.5,2024-09-08,22
254,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-08 23:00:00,1.5,2024-09-08,23
255,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 00:00:00,1.0,2024-09-09,0
256,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 01:00:00,1.0,2024-09-09,1
257,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 02:00:00,0.5,2024-09-09,2
258,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 03:00:00,1.0,2024-09-09,3
259,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 04:00:00,1.0,2024-09-09,4
260,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 05:00:00,1.0,2024-09-09,5
261,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 06:00:00,1.0,2024-09-09,6
262,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 07:00:00,1.0,2024-09-09,7
263,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 08:00:00,1.5,2024-09-09,8
264,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 09:00:00,1.5,2024-09-09,9
265,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 10:00:00,1.0,2024-09-09,10
266,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 11:00:00,1.5,2024-09-09,11
267,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 12:00:00,1.5,2024-09-09,12
268,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 13:00:00,1.5,2024-09-09,13
269,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 14:00:00,1.0,2024-09-09,14
270,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 15:00:00,1.5,2024-09-09,15
271,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 16:00:00,1.0,2024-09-09,16
272,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 17:00:00,1.5,2024-09-09,17
273,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 18:00:00,1.0,2024-09-09,18
274,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 19:00:00,1.0,2024-09-09,19
275,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 20:00:00,1.0,2024-09-09,20
276,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 21:00:00,1.0,2024-09-09,21
277,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 22:00:00,1.5,2024-09-09,22
278,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-09 23:00:00,1.0,2024-09-09,23
279,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 00:00:00,1.0,2024-09-10,0
280,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 01:00:00,1.0,2024-09-10,1
281,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 02:00:00,1.0,2024-09-10,2
282,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 03:00:00,1.0,2024-09-10,3
283,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 04:00:00,1.0,2024-09-10,4
284,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 05:00:00,1.0,2024-09-10,5
285,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 06:00:00,1.0,2024-09-10,6
286,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 07:00:00,0.5,2024-09-10,7
287,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 08:00:00,1.0,2024-09-10,8
288,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 09:00:00,0.5,2024-09-10,9
289,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 10:00:00,0.5,2024-09-10,10
290,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 11:00:00,0.5,2024-09-10,11
291,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 12:00:00,1.0,2024-09-10,12
292,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 13:00:00,0.5,2024-09-10,13
293,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 14:00:00,0.5,2024-09-10,14
294,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 15:00:00,0.5,2024-09-10,15
295,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 16:00:00,0.5,2024-09-10,16
296,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 17:00:00,0.5,2024-09-10,17
297,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 18:00:00,0.5,2024-09-10,18
298,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 19:00:00,0.5,2024-09-10,19
299,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 20:00:00,0.5,2024-09-10,20
300,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 22:00:00,0.5,2024-09-10,22
301,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-10 23:00:00,0.5,2024-09-10,23
302,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-11 00:00:00,1.0,2024-09-11,0
303,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-11 01:00:00,0.5,2024-09-11,1
304,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-11 02:00:00,0.5,2024-09-11,2
305,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-11 03:00:00,1.0,2024-09-11,3
306,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-11 04:00:00,1.0,2024-09-11,4
307,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-11 05:00:00,0.5,2024-09-11,5
308,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-11 06:00:00,1.0,2024-09-11,6
309,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-11 07:00:00,0.5,2024-09-11,7
310,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-11 08:00:00,1.0,2024-09-11,8
311,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-11 09:00:00,1.0,2024-09-11,9
312,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-11 10:00:00,1.0,2024-09-11,10
313,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-11 11:00:00,0.5,2024-09-11,11
314,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-11 12:00:00,0.5,2024-09-11,12
315,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-11 13:00:00,0.5,2024-09-11,13
316,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-11 14:00:00,0.5,2024-09-11,14
317,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-11 16:00:00,0.5,2024-09-11,16
318,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-11 22:00:00,0.5,2024-09-11,22
319,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-12 03:00:00,0.5,2024-09-12,3
320,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-12 04:00:00,0.5,2024-09-12,4
321,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-12 05:00:00,0.5,2024-09-12,5
322,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-12 06:00:00,0.5,2024-09-12,6
323,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-12 07:00:00,0.5,2024-09-12,7
324,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-12 08:00:00,1.0,2024-09-12,8
325,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-12 09:00:00,0.5,2024-09-12,9
326,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-12 10:00:00,1.5,2024-09-12,10
327,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-12 11:00:00,2.0,2024-09-12,11
328,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-12 12:00:00,2.5,2024-09-12,12
329,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-12 13:00:00,1.5,2024-09-12,13
330,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-12 14:00:00,1.5,2024-09-12,14
331,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-12 15:00:00,1.0,2024-09-12,15
332,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-12 16:00:00,1.0,2024-09-12,16
333,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-12 17:00:00,1.0,2024-09-12,17
334,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-12 18:00:00,1.5,2024-09-12,18
335,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-12 19:00:00,1.5,2024-09-12,19
336,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-12 20:00:00,0.5,2024-09-12,20
337,AKBR,Telangana SW,36,Telangana,514,NALGONDA,-,-,-,-,-,-,-,-,-,16.697,79.089,2024-09-12 21:00:00,0.5,2024-09-12,21
