SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
60247,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,26-07-2024 18:00,2.5
60248,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,26-07-2024 19:00,2.5
60249,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,26-07-2024 20:00,0.5
60250,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,27-07-2024 02:00,329
60251,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,27-07-2024 08:00,331
60252,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,27-07-2024 17:00,-482.5
60253,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,28-07-2024 01:00,330
60254,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,28-07-2024 04:00,329.5
60255,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,29-07-2024 03:00,327
60256,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,30-07-2024 01:00,327.5
60257,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,30-07-2024 04:00,330.5
60258,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,30-07-2024 16:00,350
60259,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,30-07-2024 19:00,215.5
60260,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,30-07-2024 22:00,334
60261,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,31-07-2024 00:00,332.5
60262,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,31-07-2024 02:00,327
60263,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,31-07-2024 08:00,339.5
60264,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,31-07-2024 09:00,342
60265,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,31-07-2024 10:00,347.5
60266,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,31-07-2024 13:00,354.5
60267,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,31-07-2024 14:00,356.5
60268,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,31-07-2024 19:00,342.5
60269,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,31-07-2024 20:00,347
60270,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,31-07-2024 23:00,332
60271,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,01-08-2024 00:00,331
60272,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,01-08-2024 03:00,328.5
60273,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,01-08-2024 04:00,325
60274,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,01-08-2024 07:00,335.5
60275,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,01-08-2024 10:00,345.5
60276,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,01-08-2024 12:00,345
60277,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,01-08-2024 14:00,356
60278,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,01-08-2024 16:00,356
60279,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,02-08-2024 02:00,335.5
60280,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,02-08-2024 06:00,327.5
60281,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,02-08-2024 09:00,340
60282,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,02-08-2024 14:00,350
60283,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,02-08-2024 15:00,96
60284,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,02-08-2024 17:00,348
60285,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,03-08-2024 00:00,338
60286,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,03-08-2024 09:00,343.5
60287,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,03-08-2024 13:00,355.5
60288,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,03-08-2024 17:00,348
60289,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,03-08-2024 18:00,344.5
60290,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,03-08-2024 19:00,342
60291,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,04-08-2024 07:00,333
60292,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,04-08-2024 15:30,360
60293,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,04-08-2024 20:00,346
60294,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,04-08-2024 21:00,343
60295,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,04-08-2024 23:00,336
60296,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,05-08-2024 02:00,329.5
60297,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,05-08-2024 07:00,330
60298,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,05-08-2024 11:00,357.5
60299,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,05-08-2024 16:00,358.5
60300,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,05-08-2024 19:00,346
60301,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,06-08-2024 06:00,328
60302,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,06-08-2024 12:00,356
60303,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,06-08-2024 17:00,340.5
60304,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,06-08-2024 21:00,1.5
60305,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,06-08-2024 21:00,1.5
60306,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,06-08-2024 22:00,0.5
60307,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,07-08-2024 01:00,0.5
60308,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,07-08-2024 01:00,0.5
60309,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,07-08-2024 02:00,1.5
60310,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,07-08-2024 02:00,1.5
60311,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,07-08-2024 03:00,1
60312,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,07-08-2024 04:00,0.5
60313,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,07-08-2024 04:00,0.5
60314,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,07-08-2024 06:00,0.5
60315,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,07-08-2024 07:00,319.5
60316,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,07-08-2024 11:00,334
60317,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,07-08-2024 18:00,335
60318,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,07-08-2024 22:00,329
60319,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,08-08-2024 07:00,329
60320,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,08-08-2024 08:00,48
60321,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,08-08-2024 11:00,349
60322,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,08-08-2024 13:00,348.5
60323,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,08-08-2024 18:00,0.5
60324,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,08-08-2024 18:00,330.5
60325,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,08-08-2024 19:00,352.5
60326,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,08-08-2024 23:00,321.5
60327,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,09-08-2024 00:00,0.5
60328,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,09-08-2024 00:00,0.5
60329,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,09-08-2024 01:00,322.5
60330,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,09-08-2024 06:00,322
60331,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,09-08-2024 11:00,356.5
60332,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,09-08-2024 13:00,353
60333,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,09-08-2024 18:00,341.5
60334,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,10-08-2024 06:00,328.5
60335,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,10-08-2024 10:00,348
60336,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,10-08-2024 11:00,352.5
60337,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,10-08-2024 12:00,349
60338,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,10-08-2024 13:00,349
60339,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,11-08-2024 08:00,338
60340,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,11-08-2024 09:00,160
60341,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,11-08-2024 12:00,363.5
60342,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,12-08-2024 02:00,86
60343,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,12-08-2024 09:00,345.5
60344,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,12-08-2024 18:00,354
60345,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,13-08-2024 00:00,364
60346,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,13-08-2024 04:00,0.5
60347,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,13-08-2024 04:00,0.5
60348,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,13-08-2024 08:00,88
60349,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,13-08-2024 10:00,511
60350,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,13-08-2024 13:00,373
60351,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,13-08-2024 16:00,340
60352,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,13-08-2024 18:00,4
60353,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,13-08-2024 18:00,334.5
60354,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,13-08-2024 19:00,2
60355,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,13-08-2024 19:00,2
60356,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,13-08-2024 20:00,1
60357,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,13-08-2024 20:00,1
60358,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,14-08-2024 07:00,337
60359,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,14-08-2024 11:00,363.5
60360,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,14-08-2024 18:00,355
60361,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,14-08-2024 20:00,345.5
60362,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,14-08-2024 23:00,339
60363,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,15-08-2024 02:00,333.5
60364,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,15-08-2024 04:00,343
60365,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,15-08-2024 05:00,65
60366,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,15-08-2024 10:00,361
60367,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,15-08-2024 14:00,364
60368,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,16-08-2024 07:00,336
60369,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,16-08-2024 08:00,344
60370,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,16-08-2024 09:00,353.5
60371,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,16-08-2024 19:00,354.5
60372,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,17-08-2024 06:00,0.5
60373,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,19-08-2024 23:00,4
60374,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,20-08-2024 00:00,10
60375,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,20-08-2024 01:00,12
60376,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,20-08-2024 02:00,9.5
60377,Veligallu Project,Andhra Pradesh SW,28,Andhra Pradesh,504,CUDDAPAH,GALIVEEDU,-,-,Pennar,Pennar,-,-,-,Pennar,14.03250000,78.47666667,20-08-2024 05:00,4.5
